st_marker_id,lon,lat
A9384,-73.96854400634764,40.767208099365234
A9385,-73.94576263427734,40.77798843383789
A9386,-73.9955825805664,40.74254989624024
A9387,-73.9881591796875,40.75149917602539
A9388,-73.99524688720702,40.73409271240234
A9389,-73.99958801269531,40.758262634277344
A9390,-73.99723815917967,40.72208786010742
A9391,-73.98817443847656,40.76433181762695
A9392,-73.98089599609375,40.7823486328125
A9393,-73.96976470947266,40.753028869628906
A9394,-73.96275329589844,40.76993942260742
A9395,-74.00321960449219,40.7314567565918
A9396,-74.00239562988281,40.739933013916016
A9397,-73.95484924316406,40.77756118774414
A9398,-73.95540618896483,40.785301208496094
A9399,-73.96121215820312,40.812114715576165
A9400,-74.00333404541014,40.74020004272461
A9401,-73.95879364013672,40.77505493164063
A9402,-74.0111312866211,40.70428085327149
A9403,-73.98908233642578,40.72774124145508
A9404,-73.99088287353516,40.77042770385742
A9405,-73.98927307128906,40.72624206542969
A9406,-73.99375915527344,40.73269271850586
A9407,-73.99217224121092,40.74885177612305
A9408,-74.00186920166014,40.74059677124024
A9409,-73.97909545898438,40.75411224365234
A9410,-73.99271392822266,40.74289321899414
A9411,-73.99945831298828,40.72209167480469
A9412,-74.00045776367188,40.728759765625
A9413,-74.0020980834961,40.727981567382805
A9414,-74.0036849975586,40.74118041992188
A9415,-73.99573516845702,40.72528839111328
A9416,-73.97986602783203,40.743160247802734
A9417,-73.99002838134764,40.732452392578125
A9418,-73.95109558105469,40.78571319580078
A9419,-73.97622680664062,40.6837158203125
A9420,-74.00122833251953,40.73160552978516
A9421,-73.98332214355469,40.74665832519531
A9422,-73.9768295288086,40.77488327026367
A9423,-73.98651885986328,40.74689865112305
A9424,-73.8624267578125,40.76905059814453
A9425,-73.98356628417967,40.738128662109375
A9426,-73.96510314941406,40.75518798828125
A9427,-73.9952392578125,40.75981903076172
A9428,-73.9466781616211,40.77205657958984
A9429,-74.00216674804686,40.729541778564446
A9430,-73.98214721679686,40.778079986572266
A9431,-73.9803009033203,40.742691040039055
A9432,-73.98482513427734,40.75871276855469
A9433,-73.987060546875,40.729591369628906
A9434,-73.94673156738281,40.77651596069336
A9435,-73.97746276855469,40.75837326049805
A9436,-74.00133514404298,40.72773361206056
A9437,-74.00048065185547,40.720901489257805
A9438,-73.96955108642578,40.75646209716797
A9439,-73.95758819580078,40.76560974121094
A9440,-73.98313140869139,40.74454879760742
A9441,-74.01465606689453,40.71687316894531
A9442,-73.9644775390625,40.757930755615234
A9443,-73.86296844482422,40.769493103027344
A9444,-73.97606658935547,40.74908065795898
A9445,-73.97412872314453,40.78388595581056
A9446,-73.98121643066406,40.78110122680664
A9447,-73.97757720947266,40.77404022216797
A9448,-73.99283599853516,40.73665237426758
A9449,-73.9920425415039,40.754741668701165
A9450,-73.9869842529297,40.7208366394043
A9451,-73.9892578125,40.74076461791992
A9452,-73.9978256225586,40.73589324951172
A9453,-74.00598907470702,40.742523193359375
A9454,-73.98217010498048,40.77856063842773
A9455,-73.985595703125,40.73271942138672
A9456,-74.00511932373048,40.71951675415039
A9457,-73.99649047851561,40.723758697509766
A9458,-73.9714584350586,40.76350021362305
A9459,-73.78265380859375,40.64453887939453
A9460,-74.00225067138672,40.72946548461913
A9461,-73.96848297119139,40.76172256469727
A9462,-73.99372863769531,40.74253082275391
A9463,-74.00589752197266,40.736454010009766
A9464,-73.9781951904297,40.7566795349121
A9465,-73.99098205566406,40.744625091552734
A9466,-73.95054626464845,40.7698631286621
A9467,-73.781982421875,40.644729614257805
A9468,-73.99848175048828,40.740528106689446
A9469,-73.95128631591797,40.78515625
A9470,-73.97644805908203,40.788082122802734
A9471,-74.01702880859375,40.707298278808594
A9472,-73.9894027709961,40.74652099609375
A9473,-73.99388122558594,40.743408203125
A9474,-73.9568634033203,40.76819610595703
A9475,-74.00286865234375,40.74467086791992
A9476,-73.9861068725586,40.75091552734375
A9477,-73.98715209960938,40.72066879272461
A9478,-73.99402618408203,40.75120544433594
A9479,-73.93248748779298,40.736305236816406
A9480,-74.00965881347656,40.73598861694336
A9481,-73.98800659179686,40.739051818847656
A9482,-73.98077392578125,40.75905227661133
A9483,-73.95773315429686,40.77973175048828
A9484,-73.9827423095703,40.76757049560546
A9485,-73.98440551757811,40.74338912963867
A9486,-73.98993682861328,40.73493576049805
A9487,-73.86254119873048,40.76887130737305
A9488,-73.94677734375,40.77588272094727
A9489,-73.97991180419923,40.739253997802734
A9490,-73.97699737548828,40.75873947143555
A9491,-73.97962188720702,40.742313385009766
A9492,-74.01580810546875,40.71128845214844
A9493,-73.98053741455078,40.730506896972656
A9494,-73.9768295288086,40.7506103515625
A9495,-73.99227142333984,40.72771835327149
A9496,-73.97007751464845,40.79449844360352
A9497,-73.98596954345702,40.732940673828125
A9498,-73.95913696289062,40.767444610595696
A9499,-73.95639038085938,40.79994583129882
A9500,-73.98613739013672,40.767105102539055
A9501,-73.9717254638672,40.75011444091797
A9502,-73.99974060058595,40.743431091308594
A9503,-73.9903793334961,40.73383712768555
A9504,-74.00436401367188,40.70759963989258
A9505,-73.96852111816406,40.76810836791992
A9506,-73.98998260498048,40.74696731567384
A9507,-73.97105407714845,40.75164794921875
A9508,-73.9850311279297,40.763458251953125
A9509,-73.9654769897461,40.771648406982415
A9510,-73.97916412353516,40.74422454833984
A9511,-73.94914245605469,40.77323913574219
A9512,-74.00730895996092,40.71176528930664
A9513,-73.97931671142578,40.72995376586913
A9514,-73.98900604248048,40.77689743041992
A9515,-73.97756195068358,40.743011474609375
A9516,-73.9954605102539,40.726612091064446
A9517,-73.87557983398438,40.77370834350586
A9518,-73.97491455078125,40.75577545166016
A9519,-73.9632797241211,40.79370880126953
A9520,-73.96916198730467,40.798355102539055
A9521,-74.0018539428711,40.74143600463867
A9522,-73.98188018798828,40.777713775634766
A9523,-73.99359130859375,40.729190826416016
A9524,-73.96680450439453,40.793792724609375
A9525,-73.9397735595703,40.75069046020508
A9526,-73.99150848388672,40.72695541381836
A9527,-73.97200775146483,40.757568359375
A9528,-73.99220275878906,40.74900817871094
A9529,-73.98822784423827,40.7616081237793
A9530,-74.01439666748048,40.70973587036133
A9531,-73.95043182373048,40.77959442138672
A9532,-73.96779632568358,40.792606353759766
A9533,-73.97188568115233,40.756511688232415
A9534,-73.99510192871094,40.72040557861328
A9535,-73.96137237548828,40.76844024658203
A9536,-73.96267700195312,40.79460906982422
A9537,-73.94868469238281,40.778335571289055
A9538,-73.95183563232422,40.76925277709961
A9539,-73.99522399902342,40.74959564208984
A9540,-73.98591613769531,40.72671508789063
A9541,-73.96086120605469,40.769996643066406
A9542,-74.00196838378906,40.72442626953125
A9543,-73.97222900390625,40.765151977539055
A9544,-73.97228240966798,40.765045166015625
A9545,-74.00249481201173,40.7088623046875
A9546,-73.99732971191406,40.72624969482422
A9547,-73.99176025390625,40.73845672607422
A9548,-73.98623657226561,40.7436408996582
A9549,-73.9720230102539,40.76292037963867
A9550,-73.95578765869139,40.785022735595696
A9551,-74.00064849853516,40.7186393737793
A9552,-73.99342346191406,40.74715423583984
A9553,-73.98614501953125,40.74039459228516
A9554,-73.98487091064453,40.74788284301758
A9555,-74.0087661743164,40.715423583984375
A9556,-74.00641632080078,40.733158111572266
A9557,-73.9745864868164,40.758148193359375
A9558,-73.98984527587889,40.74179458618164
A9559,-73.9821014404297,40.73211669921875
A9560,-73.97891235351561,40.75009536743164
A9561,-73.99635314941406,40.73960876464844
A9562,-73.97154998779298,40.74611282348633
A9563,-73.98197174072266,40.7690315246582
A9564,-73.97343444824217,40.678672790527344
A9565,-74.0011978149414,40.72418594360352
A9566,-73.99698638916014,40.73748016357422
A9567,-74.00259399414062,40.73395156860352
A9568,-73.99434661865233,40.74583053588867
A9569,-73.97530364990233,40.74140167236328
A9570,-73.96224975585938,40.779121398925774
A9571,-74.00166320800781,40.7358512878418
A9572,-73.98090362548828,40.73360824584961
A9573,-73.96797180175781,40.76259613037109
A9574,-73.99115753173827,40.72993850708008
A9575,-74.00414276123048,40.72529983520508
A9576,-73.99373626708984,40.742431640625
A9577,-73.9937973022461,40.720848083496094
A9578,-74.00553894042967,40.70907211303711
A9579,-73.9747314453125,40.687210083007805
A9580,-73.99195861816406,40.72572708129882
A9581,-74.00041198730467,40.7462158203125
A9582,-73.98841094970702,40.69606018066406
A9583,-74.00318908691406,40.751556396484375
A9584,-73.97416687011719,40.74274063110352
A9585,-73.99102020263672,40.75103378295898
A9586,-73.8862075805664,40.82740783691406
A9587,-73.96529388427734,40.76031875610352
A9588,-74.00051116943358,40.729793548583984
A9589,-74.00067138671875,40.72053909301758
A9590,-73.97065734863281,40.76143646240234
A9591,-73.96494293212889,40.76422119140625
A9592,-73.97529602050781,40.782203674316406
A9593,-73.98798370361328,40.71865081787109
A9594,-73.9688720703125,40.7670783996582
A9595,-73.98866271972656,40.722515106201165
A9596,-73.9916000366211,40.73528671264648
A9597,-73.96652221679686,40.789207458496094
A9598,-73.94518280029298,40.77513885498047
A9599,-73.97019958496092,40.7618408203125
A9600,-74.01604461669923,40.71111297607422
A9601,-74.01154327392578,40.703590393066406
A9602,-73.97818756103516,40.74559020996094
A9603,-73.87335205078125,40.774051666259766
A9604,-73.9609832763672,40.7747802734375
A9605,-74.01125335693358,40.71571350097656
A9606,-73.97962188720702,40.75526809692384
A9607,-73.97486877441406,40.764427185058594
A9608,-73.97663879394531,40.76482009887695
A9609,-73.99174499511719,40.736122131347656
A9610,-73.95195007324217,40.77307891845703
A9611,-73.96096801757811,40.760906219482415
A9612,-73.97760009765625,40.78709411621094
A9613,-73.97625732421875,40.75089263916016
A9614,-74.0082778930664,40.71406173706056
A9615,-73.97816467285155,40.752220153808594
A9616,-74.0056915283203,40.73762130737305
A9617,-73.92213439941406,40.76046371459961
A9618,-73.97296905517578,40.785438537597656
A9619,-73.99195861816406,40.755645751953125
A9620,-73.99131774902342,40.76000213623047
A9621,-73.99468231201173,40.74517440795898
A9622,-73.9718246459961,40.78698348999024
A9623,-73.95176696777344,40.771968841552734
A9624,-73.97846221923827,40.76171112060546
A9625,-73.99709320068358,40.7334213256836
A9626,-73.95689392089844,40.766460418701165
A9627,-73.97159576416014,40.75663757324219
A9628,-73.98794555664062,40.748046875
A9629,-74.00425720214845,40.70729064941406
A9630,-73.98320007324217,40.7712287902832
A9631,-73.970703125,40.79340362548828
A9632,-73.98088073730467,40.76471710205078
A9633,-73.9856185913086,40.74676132202149
A9634,-73.9822540283203,40.777713775634766
A9635,-73.95349884033203,40.77949142456056
A9636,-73.9681625366211,40.7670783996582
A9637,-73.96630859375,40.789669036865234
A9638,-73.95549774169923,40.77967071533203
A9639,-73.95774841308594,40.81563949584961
A9640,-73.9573516845703,40.77002716064453
A9641,-73.9813003540039,40.76773071289063
A9642,-73.98661041259764,40.75137710571289
A9643,-73.9912567138672,40.749778747558594
A9644,-73.97083282470702,40.75495910644531
A9645,-73.97821044921875,40.75273132324219
A9646,-73.97814178466798,40.741981506347656
A9647,-73.97107696533203,40.795860290527344
A9648,-73.96365356445312,40.774238586425774
A9649,-73.98777770996092,40.75630569458008
A9650,-73.98584747314453,40.76158142089844
A9651,-73.95744323730467,40.76170349121094
A9652,-73.97452545166014,40.76274871826172
A9653,-73.98715209960938,40.74224853515625
A9654,-73.99169921875,40.72636032104492
A9655,-73.97427368164062,40.78376007080078
A9656,-73.98114013671875,40.76327896118164
A9657,-73.97360229492188,40.75144958496094
A9658,-73.9451904296875,40.8011589050293
A9659,-73.96815490722656,40.75112915039063
A9660,-73.99367523193358,40.746440887451165
A9661,-73.99228668212889,40.73148727416992
A9662,-73.99365997314453,40.746341705322266
A9663,-73.96153259277344,40.779781341552734
A9664,-73.95732116699219,40.774368286132805
A9665,-73.98799133300781,40.75485610961913
A9666,-73.97196197509764,40.76310729980469
A9667,-73.96887969970702,40.79070663452149
A9668,-74.00563049316406,40.70909118652344
A9669,-73.95386505126953,40.7749137878418
A9670,-73.98896026611328,40.730743408203125
A9671,-73.9965591430664,40.725540161132805
A9672,-73.99269104003906,40.745601654052734
A9673,-73.97693634033203,40.74301528930664
A9674,-73.97230529785155,40.74835586547852
A9675,-74.00796508789062,40.739551544189446
A9676,-73.9813232421875,40.720802307128906
A9677,-73.96965789794923,40.79978942871094
A9678,-73.95767211914062,40.76156997680664
A9679,-73.98638153076173,40.75954818725586
A9680,-73.97569274902342,40.78221130371094
A9681,-73.9621810913086,40.779163360595696
A9682,-74.01069641113281,40.720340728759766
A9683,-73.94882965087889,40.776809692382805
A9684,-73.9817886352539,40.77307891845703
A9685,-73.97683715820312,40.73505783081056
A9686,-73.87129211425781,40.77393341064453
A9687,-74.0062255859375,40.705787658691406
A9688,-73.98383331298828,40.774513244628906
A9689,-73.97659301757811,40.74956512451172
A9690,-73.98541259765625,40.72758102416992
A9691,-73.97409057617188,40.74750900268555
A9692,-73.99024200439453,40.76702499389648
A9693,-73.98208618164062,40.78048324584961
A9694,-73.9906005859375,40.718528747558594
A9695,-73.92742919921875,40.75973129272461
A9696,-73.98066711425781,40.779903411865234
A9697,-73.96990966796875,40.748550415039055
A9698,-74.00946044921875,40.706275939941406
A9699,-74.01710510253906,40.705509185791016
A9700,-73.99974822998048,40.738296508789055
A9701,-73.96111297607422,40.77487564086913
A9702,-73.98968505859375,40.76743316650391
A9703,-73.99131774902342,40.76036071777344
A9704,-73.95682525634764,40.76678466796875
A9705,-73.97946166992188,40.7551383972168
A9706,-73.9571533203125,40.81753921508789
A9707,-73.98921203613281,40.742130279541016
A9708,-73.95559692382812,40.779312133789055
A9709,-73.99400329589844,40.74053955078125
A9710,-74.00263214111328,40.73950958251953
A9711,-73.97509002685547,40.74168395996094
A9712,-73.99407196044923,40.72271347045898
A9713,-74.0016098022461,40.735469818115234
A9714,-74.00553894042967,40.72574234008789
A9715,-73.92627716064453,40.74435043334961
A9716,-73.9812240600586,40.74470138549805
A9717,-73.9599380493164,40.76236343383789
A9718,-73.98419952392578,40.75878143310546
A9719,-73.97869110107422,40.787551879882805
A9720,-73.9875717163086,40.73257064819336
A9721,-73.96945953369139,40.80020904541016
A9722,-73.97709655761719,40.75836944580078
A9723,-73.9916763305664,40.76470947265625
A9724,-73.97756195068358,40.786819458007805
A9725,-73.97820281982422,40.7540283203125
A9726,-73.98072814941406,40.76301574707031
A9727,-73.97703552246092,40.75847625732422
A9728,-73.96897888183594,40.761009216308594
A9729,-73.97860717773438,40.7588996887207
A9730,-73.99011993408203,40.76186752319336
A9731,-73.98767852783203,40.728790283203125
A9732,-74.002197265625,40.73442840576172
A9733,-73.95970916748048,40.7110595703125
A9734,-73.96555328369139,40.77156066894531
A9735,-73.9935073852539,40.747119903564446
A9736,-73.95563507080078,40.78547668457031
A9737,-73.94589996337889,40.773391723632805
A9738,-73.98436737060547,40.75424575805664
A9739,-73.99990844726561,40.7378044128418
A9740,-73.95859527587889,40.765483856201165
A9741,-73.98108673095702,40.759498596191406
A9742,-73.98921966552734,40.747871398925774
A9743,-73.96571350097656,40.75828170776367
A9744,-73.99046325683594,40.75108337402344
A9745,-74.01127624511719,40.70963287353516
A9746,-73.99526977539062,40.73942947387695
A9747,-73.99407958984375,40.75114822387695
A9748,-73.97422027587889,40.762454986572266
A9749,-73.97347259521484,40.763301849365234
A9750,-74.00765228271484,40.74090576171875
A9751,-73.97480010986328,40.7651481628418
A9752,-73.98292541503906,40.74478530883789
A9753,-73.9602279663086,40.81985092163086
A9754,-73.9820556640625,40.751567840576165
A9755,-73.99580383300781,40.76437377929688
A9756,-73.97506713867188,40.76108169555664
A9757,-73.99830627441406,40.72327423095703
A9758,-73.99367523193358,40.7415885925293
A9759,-73.9861068725586,40.76200866699219
A9760,-74.00263214111328,40.7310676574707
A9761,-73.78235626220702,40.644752502441406
A9762,-73.99983978271484,40.727169036865234
A9763,-73.9794692993164,40.75204849243164
A9764,-73.98979949951173,40.73329162597656
A9765,-73.97531890869139,40.75752639770508
A9766,-73.96060943603516,40.77840042114258
A9767,-73.98534393310547,40.73978805541992
A9768,-73.97181701660156,40.79199981689453
A9769,-73.98551177978516,40.761821746826165
A9770,-73.9891586303711,40.718948364257805
A9771,-73.94467163085938,40.7796287536621
A9772,-73.97834014892578,40.76224136352539
A9773,-73.99227905273438,40.73810195922852
A9774,-74.01480102539062,40.708450317382805
A9775,-73.99129486083984,40.7197380065918
A9776,-73.98398590087889,40.73776626586913
A9777,-73.94942474365233,40.78107833862305
A9778,-73.9886245727539,40.733863830566406
A9779,-73.98155975341797,40.76195526123047
A9780,-73.9896469116211,40.72042083740234
A9781,-73.99973297119139,40.74039459228516
A9782,-73.95793914794923,40.76930618286133
A9783,-73.97534942626953,40.745620727539055
A9784,-73.98522186279298,40.747188568115234
A9785,-73.99990844726561,40.761348724365234
A9786,-73.9592514038086,40.767311096191406
A9787,-73.96048736572266,40.769630432128906
A9788,-73.9937973022461,40.741493225097656
A9789,-73.96330261230467,40.756938934326165
A9790,-74.00539398193358,40.71836853027344
A9791,-73.96207427978516,40.77637100219727
A9792,-73.97393798828125,40.76218032836913
A9793,-73.97958374023438,40.76702499389648
A9794,-73.98422241210938,40.745731353759766
A9795,-73.95578002929686,40.77967071533203
A9796,-73.95703125,40.7706298828125
A9797,-73.97264862060547,40.7598991394043
A9798,-74.00485229492188,40.705322265625
A9799,-74.00637817382812,40.742290496826165
A9800,-73.97975158691406,40.76533126831056
A9801,-73.96324157714845,40.79872894287109
A9802,-73.97470092773438,40.790840148925774
A9803,-73.99710083007811,40.76036071777344
A9804,-73.95286560058595,40.76779556274414
A9805,-73.96871185302734,40.76437377929688
A9806,-73.97481536865233,40.75188064575195
A9807,-73.98097229003906,40.753196716308594
A9808,-73.98556518554686,40.75311279296875
A9809,-73.97329711914062,40.74829864501953
A9810,-73.95579528808595,40.72166442871094
A9811,-73.97628021240233,40.7881088256836
A9812,-73.8009262084961,40.66989135742188
A9813,-73.97805023193358,40.75234222412109
A9814,-73.98973083496092,40.73856735229492
A9815,-73.96431732177734,40.80413055419922
A9816,-73.97320556640625,40.78512191772461
A9817,-73.99881744384764,40.72254943847656
A9818,-73.99037170410156,40.7373504638672
A9819,-73.97056579589844,40.7645378112793
A9820,-73.99236297607422,40.7483787536621
A9821,-73.97831726074217,40.74782180786133
A9822,-73.99443817138672,40.72468566894531
A9823,-73.97378540039062,40.78983688354492
A9824,-74.00099945068358,40.74176406860352
A9825,-73.96089172363281,40.76904678344727
A9826,-73.95326232910156,40.78251647949219
A9827,-73.9902114868164,40.7291145324707
A9828,-73.97998046875,40.780494689941406
A9829,-73.98927307128906,40.76308822631836
A9830,-73.96143341064453,40.780006408691406
A9831,-73.98773956298828,40.74398040771485
A9832,-73.95088195800781,40.77840805053711
A9833,-73.98995208740233,40.75236129760742
A9834,-74.00888824462889,40.71868133544922
A9835,-73.97310638427734,40.7852668762207
A9836,-73.97262573242188,40.74894332885742
A9837,-73.95390319824217,40.77859115600586
A9838,-73.950927734375,40.825931549072266
A9839,-73.96379089355469,40.76848983764648
A9840,-74.00617218017578,40.734233856201165
A9841,-73.97925567626953,40.76184844970703
A9842,-73.95732879638672,40.78274154663086
A9843,-73.98410034179686,40.72166442871094
A9844,-73.99388122558594,40.724639892578125
A9845,-74.00828552246092,40.715190887451165
A9846,-73.99946594238281,40.73366165161133
A9847,-73.97566986083984,40.759883880615234
A9848,-73.99431610107422,40.755859375
A9849,-73.9759750366211,40.74462890625
A9850,-74.00263214111328,40.73945999145508
A9851,-73.99459838867188,40.745750427246094
A9852,-74.0091552734375,40.738147735595696
A9853,-73.95307159423827,40.809478759765625
A9854,-73.99423980712889,40.72283554077149
A9855,-74.00346374511719,40.72285842895508
A9856,-73.98081970214844,40.78258514404297
A9857,-73.97938537597656,40.66586685180664
A9858,-73.9632110595703,40.77736282348633
A9859,-73.98040008544923,40.763790130615234
A9860,-73.9661636352539,40.79005813598633
A9861,-73.97286987304686,40.7495002746582
A9862,-73.9742660522461,40.76022720336913
A9863,-73.96774291992188,40.76219177246094
A9864,-73.9916763305664,40.751163482666016
A9865,-73.94648742675781,40.77658081054688
A9866,-73.97110748291014,40.7510986328125
A9867,-73.95848846435547,40.76824188232422
A9868,-73.97628021240233,40.758331298828125
A9869,-73.95764923095702,40.776565551757805
A9870,-73.95724487304686,40.777191162109375
A9871,-73.98780822753906,40.74996948242188
A9872,-73.97447967529298,40.759578704833984
A9873,-74.00285339355469,40.73998260498047
A9874,-74.0043716430664,40.72502517700195
A9875,-73.97344207763672,40.747852325439446
A9876,-73.79048156738281,40.64693069458008
A9877,-73.98249053955078,40.76837158203125
A9878,-73.98194122314453,40.761505126953125
A9879,-73.98487854003906,40.73948287963867
A9880,-73.99173736572266,40.73863983154297
A9881,-73.9940185546875,40.75669860839844
A9882,-73.97892761230467,40.73617935180664
A9883,-73.98712921142578,40.72938537597656
A9884,-73.94400024414062,40.7767333984375
A9885,-73.98609161376953,40.72652053833008
A9886,-73.98387908935547,40.74408721923828
A9887,-73.9833755493164,40.73495101928711
A9888,-73.97936248779298,40.77595520019531
A9889,-73.96591186523438,40.75632095336913
A9890,-73.98291778564453,40.73878860473633
A9891,-73.9847183227539,40.736610412597656
A9892,-73.98182678222656,40.74072647094727
A9893,-73.98716735839844,40.7331657409668
A9894,-73.95114135742188,40.77865982055664
A9895,-73.93388366699219,40.79544448852539
A9896,-73.99102783203125,40.76592254638672
A9897,-73.97309112548828,40.7901611328125
A9898,-73.99771881103516,40.756511688232415
A9899,-73.95146179199219,40.78498458862305
A9900,-73.9958724975586,40.74394226074219
A9901,-73.87319946289062,40.77410125732422
A9902,-73.99124908447266,40.749858856201165
A9903,-73.9847183227539,40.74728012084961
A9904,-73.99228668212889,40.7584114074707
A9905,-73.97504425048828,40.75123977661133
A9906,-73.9934310913086,40.74612808227539
A9907,-73.96644592285155,40.77031707763672
A9908,-73.97547149658203,40.78944396972656
A9909,-73.98390960693358,40.780548095703125
A9910,-73.94774627685547,40.77535629272461
A9911,-73.99005889892578,40.735027313232415
A9912,-73.96237182617188,40.779090881347656
A9913,-73.98587036132812,40.7227897644043
A9914,-73.99010467529298,40.72344207763672
A9915,-73.99497985839844,40.7398681640625
A9916,-73.98139953613281,40.75243377685546
A9917,-73.945068359375,40.78693008422852
A9918,-73.97755432128906,40.75798416137695
A9919,-73.97750854492188,40.74241256713867
A9920,-73.9813461303711,40.78072738647461
A9921,-73.96599578857422,40.765262603759766
A9922,-74.0052719116211,40.72877883911133
A9923,-73.98214721679686,40.77887725830078
A9924,-73.78201293945312,40.64468002319336
A9925,-74.00353240966798,40.72555923461913
A9926,-73.80471038818358,40.68144989013672
A9927,-73.95465087890625,40.780960083007805
A9928,-73.9910888671875,40.74993896484375
A9929,-74.01535034179686,40.714221954345696
A9930,-73.98456573486328,40.76726150512695
A9931,-73.98841857910156,40.746883392333984
A9932,-73.97982025146483,40.76720428466797
A9933,-73.99980163574217,40.73324966430664
A9934,-73.95568084716798,40.77701187133789
A9935,-73.9643325805664,40.76728057861328
A9936,-73.98213958740233,40.77411651611328
A9937,-73.98673248291014,40.76166915893555
A9938,-74.00542449951173,40.72565078735352
A9939,-73.98709106445312,40.75144958496094
A9940,-73.98545837402342,40.72729110717773
A9941,-74.00531768798828,40.728736877441406
A9942,-74.00846862792967,40.70786285400391
A9943,-73.98636627197266,40.759185791015625
A9944,-73.97720336914062,40.742977142333984
A9945,-73.96347045898438,40.77728271484375
A9946,-73.78263854980467,40.644439697265625
A9947,-73.94902038574217,40.782470703125
A9948,-73.97369384765625,40.759891510009766
A9949,-73.98065185546875,40.78009414672852
A9950,-73.96698760986328,40.76682662963867
A9951,-73.9871368408203,40.72272872924805
A9952,-73.97113037109375,40.67545318603516
A9953,-73.95542907714845,40.767669677734375
A9954,-73.92356109619139,40.70181274414063
A9955,-73.99156951904298,40.727142333984375
A9956,-74.0082015991211,40.741016387939446
A9957,-73.98831939697266,40.737110137939446
A9958,-74.00530242919923,40.74620819091797
A9959,-73.99092864990233,40.74973678588867
A9960,-73.97560119628906,40.78194427490234
A9961,-73.9943618774414,40.71718978881836
A9962,-73.93605041503906,40.79940032958984
A9963,-73.99179077148438,40.74969100952149
A9964,-73.96896362304686,40.757339477539055
A9965,-73.99822998046875,40.740631103515625
A9966,-73.98440551757811,40.747596740722656
A9967,-73.98970794677734,40.73848342895508
A9968,-74.00166320800781,40.74581909179688
A9969,-73.94243621826173,40.80630111694336
A9970,-73.98078155517578,40.75807189941406
A9971,-74.00091552734375,40.7420768737793
A9972,-74.11455535888672,40.694091796875
A9973,-73.97772979736328,40.78886032104492
A9974,-73.98350524902342,40.73857116699219
A9975,-73.9988784790039,40.7280731201172
A9976,-73.98931121826173,40.73011016845703
A9977,-73.78240966796875,40.644561767578125
A9978,-73.9892349243164,40.77370071411133
A9979,-73.98789978027342,40.738189697265625
A9980,-73.99205780029298,40.749187469482415
A9981,-73.97842407226561,40.74995803833008
A9982,-73.99740600585938,40.72185897827149
A9983,-73.95301055908203,40.7817611694336
A9984,-73.97447204589844,40.78847122192384
A9985,-73.9974365234375,40.724491119384766
A9986,-73.9787368774414,40.75529861450195
A9987,-73.99718475341797,40.72217178344727
A9988,-73.9791488647461,40.749656677246094
A9989,-73.78019714355469,40.6455078125
A9990,-73.96823120117188,40.76533126831056
A9991,-74.00624084472656,40.72274398803711
A9992,-73.98423767089844,40.72889709472656
A9993,-73.94331359863281,40.810840606689446
A9994,-74.01418304443358,40.71141815185546
A9995,-73.9725112915039,40.76515579223633
A9996,-73.986572265625,40.76935958862305
A9997,-73.98274993896483,40.76089859008789
A9998,-73.99866485595702,40.71724319458008
A9999,-73.98963165283203,40.75761032104492
A10000,-73.9758071899414,40.748531341552734
A10001,-73.98654174804686,40.7616081237793
A10002,-73.97734832763672,40.75080871582031
A10003,-73.99769592285155,40.74031829833984
A10004,-73.98653411865233,40.727420806884766
A10005,-73.96012878417967,40.76294708251953
A10006,-73.94611358642578,40.77334213256836
A10007,-73.9781723022461,40.742481231689446
A10008,-73.94183349609375,40.80957794189453
A10009,-74.00626373291014,40.717109680175774
A10010,-73.97237396240233,40.7857780456543
A10011,-74.00025177001953,40.678131103515625
A10012,-73.95325469970702,40.78831481933594
A10013,-73.99267578125,40.74276351928711
A10014,-73.99321746826173,40.75698852539063
A10015,-73.98790740966798,40.76481628417969
A10016,-73.97805023193358,40.75095748901367
A10017,-73.94451141357422,40.80746841430664
A10018,-73.93959045410156,40.70547866821289
A10019,-73.98336791992188,40.746746063232415
A10020,-73.95516967773438,40.77704620361328
A10021,-73.95291137695312,40.768028259277344
A10022,-73.99433898925781,40.75747299194336
A10023,-73.97610473632812,40.7860221862793
A10024,-73.97299194335938,40.74461364746094
A10025,-73.99372863769531,40.73696517944336
A10026,-73.98309326171875,40.74959945678711
A10027,-73.95329284667967,40.78194046020508
A10028,-73.98780822753906,40.71068572998047
A10029,-73.991943359375,40.75921249389648
A10030,-73.99368286132812,40.7246208190918
A10031,-73.96668243408203,40.762500762939446
A10032,-73.97344207763672,40.75037384033203
A10033,-73.9881134033203,40.73468017578125
A10034,-73.99340057373048,40.72026824951172
A10035,-74.0022735595703,40.72520446777344
A10036,-73.99994659423827,40.72405624389648
A10037,-73.93934631347656,40.80511093139648
A10038,-73.98899841308595,40.744583129882805
A10039,-73.9949493408203,40.73411178588867
A10040,-73.88429260253906,40.75011444091797
A10041,-74.00745391845702,40.74100875854492
A10042,-73.97677612304686,40.752117156982415
A10043,-73.9981918334961,40.72100067138672
A10044,-73.9875717163086,40.75063705444336
A10045,-74.01081085205078,40.714630126953125
A10046,-74.01053619384764,40.71631240844727
A10047,-74.00831604003906,40.74935150146485
A10048,-73.98177337646483,40.77614974975586
A10049,-73.98287963867188,40.770263671875
A10050,-73.99639129638672,40.723609924316406
