street_marker,RequestTime,tripDistance,aim_marker,lon,lat
A2925,464.00000000000006,4440.0,A12925,-73.9759063720703,40.75054931640625
A2926,464.00000000000006,1650.0,A12926,-73.9902801513672,40.761600494384766
A2927,464.00000000000006,1600.0,A12927,-73.96942138671875,40.75690460205078
A2928,465.00000000000006,900.0,A12928,-73.99236297607422,40.73728942871094
A2929,465.00000000000006,610.0,A12929,-73.98788452148438,40.77949142456056
A2930,465.00000000000006,1300.0,A12930,-73.9854736328125,40.72371292114258
A2931,465.00000000000006,900.0,A12931,-73.95938873291014,40.78002166748047
A2932,465.00000000000006,2900.0,A12932,-73.95389556884764,40.77503967285156
A2933,466.00000000000006,1980.0,A12933,-73.98101806640625,40.76763916015625
A2934,466.00000000000006,900.0,A12934,-73.98877716064453,40.758602142333984
A2935,466.00000000000006,2300.0,A12935,-74.0041275024414,40.710254669189446
A2936,466.00000000000006,7600.0,A12936,-74.00428009033203,40.71017074584961
A2937,466.00000000000006,3800.0,A12937,-73.98592376708984,40.756641387939446
A2938,466.00000000000006,17690.0,A12938,-74.01606750488281,40.71524810791016
A2939,467.00000000000006,1110.0,A12939,-74.0037384033203,40.748359680175774
A2940,467.00000000000006,6200.0,A12940,-73.9781951904297,40.76237487792969
A2941,467.00000000000006,1260.0,A12941,-73.994140625,40.7511100769043
A2942,467.00000000000006,3720.0,A12942,-73.98855590820312,40.72749710083008
A2943,467.00000000000006,1040.0,A12943,-74.00402069091797,40.74763870239258
A2944,467.00000000000006,2800.0,A12944,-73.99553680419923,40.72472381591797
A2945,467.00000000000006,2540.0,A12945,-73.97726440429686,40.75219345092773
A2946,467.00000000000006,2400.0,A12946,-73.97380065917967,40.76385498046875
A2947,468.00000000000006,1120.0,A12947,-73.95816040039062,40.70846176147461
A2948,468.00000000000006,3000.0,A12948,-73.99465942382812,40.72586441040039
A2949,468.00000000000006,300.0,A12949,-73.97623443603516,40.78093338012695
A2950,468.00000000000006,1190.0,A12950,-73.9678192138672,40.76262664794922
A2951,468.00000000000006,1290.0,A12951,-74.00895690917967,40.715431213378906
A2952,469.00000000000006,7270.0,A12952,-73.77664947509764,40.64535903930664
A2953,469.00000000000006,1290.0,A12953,-73.98798370361328,40.7493896484375
A2954,469.00000000000006,2040.0,A12954,-73.9809341430664,40.74990081787109
A2955,469.00000000000006,1100.0,A12955,-73.99248504638672,40.742801666259766
A2956,470.00000000000006,1000.0,A12956,-73.96574401855469,40.75460052490234
A2957,470.00000000000006,1600.0,A12957,-74.00450134277344,40.72412872314453
A2958,470.00000000000006,630.0,A12958,-73.95695495605469,40.76642227172852
A2959,470.00000000000006,4400.0,A12959,-73.94805145263672,40.77439880371094
A2960,471.00000000000006,3500.0,A12960,-74.00775909423827,40.70782470703125
A2961,471.00000000000006,700.0,A12961,-73.97510528564453,40.75286102294922
A2962,471.00000000000006,1100.0,A12962,-73.97349548339844,40.75309753417969
A2963,472.00000000000006,2230.0,A12963,-74.00772094726561,40.74660110473633
A2964,472.00000000000006,2400.0,A12964,-73.99344635009764,40.75155258178711
A2965,472.00000000000006,1300.0,A12965,-74.00176239013672,40.745906829833984
A2966,472.00000000000006,2200.0,A12966,-73.96136474609375,40.81181335449219
A2967,472.00000000000006,2050.0,A12967,-73.97119140625,40.78279113769531
A2968,472.00000000000006,890.0,A12968,-73.98932647705078,40.73018264770508
A2969,472.00000000000006,900.0,A12969,-73.98973846435547,40.7646713256836
A2970,472.00000000000006,15820.0,A12970,-73.78963470458984,40.64352035522461
A2971,472.00000000000006,1050.0,A12971,-73.98206329345702,40.72835540771485
A2972,472.00000000000006,900.0,A12972,-73.96717834472656,40.76270294189453
A2973,473.00000000000006,1120.0,A12973,-73.99769592285155,40.72472381591797
A2974,473.00000000000006,4000.0,A12974,-73.97303771972656,40.759292602539055
A2975,473.00000000000006,440.0,A12975,-73.9527587890625,40.77214050292969
A2976,473.00000000000006,4600.0,A12976,-73.97929382324217,40.74868774414063
A2977,473.00000000000006,1000.0,A12977,-73.96802520751953,40.77104949951172
A2978,473.00000000000006,4480.0,A12978,-73.9817886352539,40.72921752929688
A2979,474.00000000000006,7140.0,A12979,-73.98737335205078,40.71992111206056
A2980,474.00000000000006,2260.0,A12980,-73.96278381347656,40.75843811035156
A2981,474.00000000000006,530.0,A12981,-73.97664642333984,40.76438903808594
A2982,474.00000000000006,960.0,A12982,-73.99134063720702,40.74482345581056
A2983,474.00000000000006,3500.0,A12983,-73.96866607666014,40.76435089111328
A2984,474.00000000000006,1590.0,A12984,-73.97405242919923,40.75593948364258
A2985,474.00000000000006,700.0,A12985,-73.98481750488281,40.74752426147461
A2986,474.00000000000006,1400.0,A12986,-73.99635314941406,40.743438720703125
A2987,475.00000000000006,790.0,A12987,-73.88134002685547,40.75218963623047
A2988,475.00000000000006,1000.0,A12988,-73.97766876220702,40.78394317626953
A2989,475.00000000000006,1400.0,A12989,-73.9840316772461,40.762813568115234
A2990,475.00000000000006,3500.0,A12990,-73.98165893554686,40.73101806640625
A2991,475.00000000000006,470.0,A12991,-73.9632568359375,40.77413177490234
A2992,475.00000000000006,1000.0,A12992,-73.94541931152342,40.79056167602539
A2993,476.00000000000006,1450.0,A12993,-73.99402618408203,40.75121688842773
A2994,476.00000000000006,10230.0,A12994,-73.87456512451173,40.77413177490234
A2995,476.00000000000006,730.0,A12995,-73.99041748046875,40.75098037719727
A2996,476.00000000000006,500.0,A12996,-73.98438262939453,40.76569747924805
A2997,476.00000000000006,3100.0,A12997,-73.99758148193358,40.71954727172852
A2998,476.00000000000006,3060.0,A12998,-73.99698638916014,40.72566986083984
A2999,477.00000000000006,14000.0,A12999,-73.95871734619139,40.76091766357422
A3000,477.00000000000006,1340.0,A13000,-73.97150421142578,40.7631950378418
A3001,477.00000000000006,780.0,A13001,-73.9832992553711,40.75980758666992
A3002,477.00000000000006,900.0,A13002,-73.98102569580078,40.74431610107422
A3003,477.00000000000006,200.0,A13003,-73.98418426513672,40.725200653076165
A3004,477.00000000000006,970.0,A13004,-74.00233459472656,40.72930145263672
A3005,477.00000000000006,3870.0,A13005,-73.99828338623048,40.72011947631836
A3006,478.00000000000006,2100.0,A13006,-74.00399017333984,40.742969512939446
A3007,478.00000000000006,4700.0,A13007,-74.00151824951173,40.74107360839844
A3008,478.00000000000006,3880.0,A13008,-73.99308013916014,40.69256210327149
A3009,478.00000000000006,1100.0,A13009,-73.95895385742188,40.76751708984375
A3010,478.00000000000006,400.0,A13010,-73.96420288085938,40.764698028564446
A3011,478.00000000000006,1200.0,A13011,-74.00282287597656,40.73363876342773
A3012,478.00000000000006,1800.0,A13012,-73.98593902587889,40.755313873291016
A3013,478.00000000000006,1080.0,A13013,-73.98912811279298,40.74798583984375
A3014,478.00000000000006,1800.0,A13014,-73.99275207519531,40.75815582275391
A3015,478.00000000000006,2000.0,A13015,-73.96285247802734,40.794300079345696
A3016,478.00000000000006,2900.0,A13016,-73.99346923828125,40.721504211425774
A3017,478.00000000000006,11900.0,A13017,-73.86283874511719,40.76895523071289
A3018,479.00000000000006,1400.0,A13018,-73.99076843261719,40.73482131958008
A3019,479.00000000000006,1730.0,A13019,-73.96431732177734,40.75624084472656
A3020,479.00000000000006,2250.0,A13020,-73.95408630371094,40.766448974609375
A3021,479.00000000000006,680.0,A13021,-73.99491119384764,40.73456954956056
A3022,479.00000000000006,200.0,A13022,-73.94190979003906,40.79821395874024
A3023,479.00000000000006,700.0,A13023,-73.98749542236328,40.74734115600586
A3024,479.00000000000006,1980.0,A13024,-73.98795318603516,40.744140625
A3025,480.00000000000006,2040.0,A13025,-73.99327850341797,40.745452880859375
A3026,480.00000000000006,3980.0,A13026,-73.99871826171875,40.73223876953125
A3027,480.00000000000006,1130.0,A13027,-73.9993896484375,40.71862030029297
A3028,480.00000000000006,1490.0,A13028,-73.98922729492188,40.7203483581543
A3029,480.00000000000006,2300.0,A13029,-73.98139953613281,40.739864349365234
A3030,481.00000000000006,2280.0,A13030,-73.96823120117188,40.75556564331056
A3031,481.00000000000006,1920.0,A13031,-73.98983764648438,40.73690032958984
A3032,481.00000000000006,1000.0,A13032,-73.97587585449217,40.744873046875
A3033,481.00000000000006,5370.0,A13033,-73.970947265625,40.757720947265625
A3034,481.00000000000006,530.0,A13034,-73.9967041015625,40.753032684326165
A3035,482.00000000000006,1200.0,A13035,-73.98920440673827,40.75753021240234
A3036,482.00000000000006,550.0,A13036,-73.97651672363281,40.790576934814446
A3037,482.00000000000006,6880.0,A13037,-73.87313079833984,40.774200439453125
A3038,482.00000000000006,1000.0,A13038,-73.98138427734375,40.76451110839844
A3039,482.00000000000006,2700.0,A13039,-73.96648406982422,40.76190948486328
A3040,482.00000000000006,900.0,A13040,-73.99478912353516,40.74061584472656
A3041,482.00000000000006,7400.0,A13041,-73.9876251220703,40.72434616088867
A3042,483.00000000000006,2000.0,A13042,-74.00001525878906,40.7431755065918
A3043,483.00000000000006,1600.0,A13043,-73.99318695068358,40.7529296875
A3044,483.00000000000006,1900.0,A13044,-73.98269653320312,40.77186965942384
A3045,483.00000000000006,600.0,A13045,-73.98419952392578,40.76988983154297
A3046,483.00000000000006,1000.0,A13046,-73.95518493652342,40.78012847900391
A3047,483.00000000000006,3200.0,A13047,-73.99364471435547,40.720924377441406
A3048,484.00000000000006,1800.0,A13048,-73.98198699951173,40.77159881591797
A3049,484.00000000000006,900.0,A13049,-73.99726867675781,40.73665618896485
A3050,484.00000000000006,1470.0,A13050,-74.00645446777344,40.73305130004882
A3051,484.00000000000006,2500.0,A13051,-73.98405456542967,40.75731658935546
A3052,485.00000000000006,520.0,A13052,-73.95117950439453,40.78612518310546
A3053,485.00000000000006,1750.0,A13053,-73.94403839111328,40.78853988647461
A3054,485.00000000000006,1130.0,A13054,-73.96784973144531,40.7628059387207
A3055,485.00000000000006,2200.0,A13055,-73.98148345947266,40.77029037475586
A3056,485.00000000000006,1900.0,A13056,-73.99812316894531,40.73375701904297
A3057,486.00000000000006,1100.0,A13057,-73.97940826416014,40.78424835205078
A3058,486.00000000000006,1850.0,A13058,-73.99442291259764,40.760940551757805
A3059,486.00000000000006,1010.0,A13059,-73.98143768310547,40.78040313720703
A3060,486.00000000000006,780.0,A13060,-74.0025863647461,40.72906875610352
A3061,486.00000000000006,0.0,A13061,-73.98300170898438,40.639263153076165
A3062,487.00000000000006,780.0,A13062,-73.98160552978516,40.73256301879882
A3063,487.00000000000006,1500.0,A13063,-73.98362731933594,40.74895477294922
A3064,487.00000000000006,2400.0,A13064,-73.97351837158203,40.756141662597656
A3065,487.00000000000006,1100.0,A13065,-73.99069213867188,40.73463821411133
A3066,487.00000000000006,840.0,A13066,-73.98683929443358,40.758148193359375
A3067,487.00000000000006,2970.0,A13067,-73.9957733154297,40.767826080322266
A3068,487.00000000000006,4500.0,A13068,-74.00018310546875,40.74810028076172
A3069,487.00000000000006,1130.0,A13069,-73.97908020019531,40.78200149536133
A3070,488.00000000000006,380.0,A13070,-73.94951629638672,40.77701187133789
A3071,488.00000000000006,1330.0,A13071,-73.98099517822266,40.78162384033203
A3072,488.00000000000006,7240.0,A13072,-73.77693939208984,40.6450309753418
A3073,488.00000000000006,970.0,A13073,-73.96868133544923,40.7989616394043
A3074,488.00000000000006,1840.0,A13074,-73.94782257080078,40.77519989013672
A3075,488.00000000000006,1000.0,A13075,-73.98452758789062,40.755184173583984
A3076,489.00000000000006,4400.0,A13076,-74.00938415527344,40.70392227172852
A3077,489.00000000000006,800.0,A13077,-73.98385620117188,40.73779296875
A3078,489.00000000000006,2400.0,A13078,-73.99150848388672,40.74989700317384
A3079,489.00000000000006,15850.0,A13079,-73.98139190673827,40.757598876953125
A3080,489.00000000000006,970.0,A13080,-74.00245666503906,40.72903060913086
A3081,489.00000000000006,690.0,A13081,-73.9806137084961,40.75953674316406
A3082,489.00000000000006,2970.0,A13082,-73.99041748046875,40.72502136230469
A3083,489.00000000000006,4000.0,A13083,-74.00761413574217,40.70502471923828
A3084,489.00000000000006,1230.0,A13084,-73.98872375488281,40.76351165771485
A3085,490.00000000000006,500.0,A13085,-73.9627914428711,40.762962341308594
A3086,490.00000000000006,990.0,A13086,-73.9775390625,40.756546020507805
A3087,490.00000000000006,1300.0,A13087,-73.9651107788086,40.77172088623047
A3088,490.00000000000006,1330.0,A13088,-73.98529052734375,40.7621955871582
A3089,490.00000000000006,1720.0,A13089,-73.9818344116211,40.76118850708008
A3090,490.00000000000006,10700.0,A13090,-73.87083435058595,40.77355194091797
A3091,490.00000000000006,7240.0,A13091,-73.98737335205078,40.724517822265625
A3092,491.00000000000006,2600.0,A13092,-73.96794891357422,40.762115478515625
A3093,491.00000000000006,900.0,A13093,-73.9881134033203,40.734619140625
A3094,491.00000000000006,1660.0,A13094,-73.96956634521484,40.76342010498047
A3095,491.00000000000006,700.0,A13095,-74.00153350830078,40.74088287353516
A3096,491.00000000000006,500.0,A13096,-73.99693298339844,40.742225646972656
A3097,491.00000000000006,700.0,A13097,-73.97928619384764,40.76421356201172
A3098,492.00000000000006,1840.0,A13098,-73.9609375,40.76095962524414
A3099,492.00000000000006,4500.0,A13099,-73.94733428955078,40.79072952270508
A3100,492.00000000000006,1800.0,A13100,-73.99144744873048,40.767677307128906
A3101,492.00000000000006,6000.0,A13101,-73.98204040527344,40.73668670654297
A3102,492.00000000000006,12320.0,A13102,-73.8640899658203,40.76981735229492
A3103,493.00000000000006,2330.0,A13103,-73.97081756591797,40.79598236083984
A3104,493.00000000000006,2500.0,A13104,-73.96701049804686,40.792724609375
A3105,493.00000000000006,760.0,A13105,-73.94725036621092,40.79060363769531
A3106,493.00000000000006,2840.0,A13106,-73.99614715576173,40.72407913208008
A3107,493.00000000000006,1900.0,A13107,-74.00121307373048,40.72251892089844
A3108,493.00000000000006,2000.0,A13108,-73.99267578125,40.768592834472656
A3109,493.00000000000006,2100.0,A13109,-73.9763412475586,40.78911590576172
A3110,493.00000000000006,3520.0,A13110,-73.97775268554686,40.7340202331543
A3111,493.00000000000006,3870.0,A13111,-73.98578643798828,40.72684860229492
A3112,494.00000000000006,1280.0,A13112,-73.97361755371094,40.7645263671875
A3113,494.00000000000006,400.0,A13113,-73.96601867675781,40.76160430908203
A3114,494.00000000000006,4070.0000000000005,A13114,-73.98580169677734,40.723011016845696
A3115,494.00000000000006,4100.0,A13115,-73.92515563964845,40.791328430175774
A3116,494.00000000000006,2200.0,A13116,-73.97123718261719,40.751174926757805
A3117,494.00000000000006,1000.0,A13117,-73.97651672363281,40.765621185302734
A3118,494.00000000000006,2100.0,A13118,-73.97698211669923,40.75826644897461
A3119,495.00000000000006,600.0,A13119,-73.9830322265625,40.78177261352539
A3120,495.00000000000006,3120.0,A13120,-73.99179840087889,40.726028442382805
A3121,495.00000000000006,1140.0,A13121,-73.98631286621094,40.7434959411621
A3122,495.00000000000006,2720.0,A13122,-74.0032730102539,40.73891067504882
A3123,495.00000000000006,3700.0,A13123,-73.94561767578125,40.79112243652344
A3124,496.00000000000006,2080.0,A13124,-73.97322082519531,40.75202941894531
A3125,496.00000000000006,1060.0,A13125,-73.96933746337889,40.76337814331056
A3126,496.00000000000006,16500.0,A13126,-73.9880599975586,40.75956726074219
A3127,496.00000000000006,1450.0,A13127,-74.01039123535155,40.71197128295898
A3128,496.00000000000006,1250.0,A13128,-73.95514678955078,40.78007125854492
A3129,496.00000000000006,2550.0,A13129,-73.9835433959961,40.76457595825195
A3130,496.00000000000006,1400.0,A13130,-73.98281860351561,40.77188873291016
A3131,496.00000000000006,500.0,A13131,-73.97844696044923,40.7409782409668
A3132,496.00000000000006,3200.0,A13132,-74.01480102539062,40.70485305786133
A3133,496.00000000000006,1200.0,A13133,-73.98213195800781,40.7756462097168
A3134,496.00000000000006,2700.0,A13134,-73.96014404296875,40.76189804077149
A3135,497.00000000000006,1830.0,A13135,-73.9794692993164,40.77643203735352
A3136,497.00000000000006,2070.0,A13136,-74.00053405761719,40.723670959472656
A3137,497.00000000000006,5120.0,A13137,-73.96011352539062,40.76631927490234
A3138,497.00000000000006,1380.0,A13138,-73.95764923095702,40.76141357421875
A3139,497.00000000000006,1200.0,A13139,-73.97653198242188,40.75019073486328
A3140,497.00000000000006,7100.0,A13140,-73.95426940917967,40.76424026489258
A3141,497.00000000000006,2120.0,A13141,-73.9915542602539,40.72693634033203
A3142,497.00000000000006,790.0,A13142,-73.95468139648438,40.773529052734375
A3143,497.00000000000006,1830.0,A13143,-73.96652984619139,40.7530517578125
A3144,497.00000000000006,1820.0,A13144,-73.98027038574217,40.742778778076165
A3145,497.00000000000006,5630.0,A13145,-73.99547576904298,40.74411010742188
A3146,497.00000000000006,530.0,A13146,-73.9945297241211,40.7249412536621
A3147,498.00000000000006,1060.0,A13147,-73.97716522216798,40.74322509765625
A3148,498.00000000000006,3200.0,A13148,-73.97309112548828,40.76408004760742
A3149,498.00000000000006,18360.0,A13149,-73.78925323486328,40.64178085327149
A3150,498.00000000000006,100.0,A13150,-73.98980712890625,40.75653076171875
A3151,498.00000000000006,4100.0,A13151,-73.9869384765625,40.720985412597656
A3152,498.00000000000006,4600.0,A13152,-74.01419830322266,40.71209335327149
A3153,498.00000000000006,700.0,A13153,-73.98060607910156,40.74238967895508
A3154,498.00000000000006,990.0,A13154,-73.95136260986328,40.723751068115234
A3155,499.00000000000006,4500.0,A13155,-73.9842758178711,40.72496795654297
A3156,499.00000000000006,3400.0,A13156,-73.98808288574217,40.75942611694336
A3157,499.00000000000006,1700.0,A13157,-73.97096252441406,40.788101196289055
A3158,499.00000000000006,3060.0,A13158,-74.01091766357422,40.71086120605469
A3159,499.00000000000006,4000.0,A13159,-73.98448944091797,40.74421310424805
A3160,499.00000000000006,900.0,A13160,-74.00650787353516,40.7082405090332
A3161,499.00000000000006,780.0,A13161,-73.94656372070312,40.7725715637207
A3162,500.00000000000006,1960.0,A13162,-73.99037170410156,40.728828430175774
A3163,500.00000000000006,1110.0,A13163,-73.97032928466798,40.76105117797852
A3164,500.00000000000006,800.0,A13164,-73.96204376220702,40.755962371826165
A3165,500.00000000000006,910.0,A13165,-73.96145629882812,40.81165313720703
A3166,500.00000000000006,3100.0,A13166,-73.96764373779298,40.75921630859375
A3167,501.00000000000006,2270.0,A13167,-73.96336364746092,40.77090835571289
A3168,501.00000000000006,850.0,A13168,-73.98298645019531,40.755908966064446
A3169,501.00000000000006,1500.0,A13169,-73.96941375732422,40.7507438659668
A3170,501.00000000000006,2400.0,A13170,-73.97889709472656,40.75284576416016
A3171,501.00000000000006,800.0,A13171,-73.98735809326173,40.73307037353516
A3172,501.00000000000006,1600.0,A13172,-73.974365234375,40.756492614746094
A3173,501.00000000000006,620.0,A13173,-74.00379180908203,40.7168197631836
